event_id	season	stage	type	date	name	site	num_drivers	laps	lap_distance
1965-03-Q	1965	3	Q	1965-06-13	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	20	1	14.1
1965-03-R	1965	3	R	1965-06-13	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	20	32	14.1
1965-04-Q	1965	4	Q	1965-06-27	Grand_Prix_of_France	Circuit de Charade	17	1	8.055
1965-04-R	1965	4	R	1965-06-27	Grand_Prix_of_France	Circuit de Charade	17	40	8.055
1965-05-Q	1965	5	Q	1965-07-10	British_Grand_Prix	Silverstone Circuit	23	1	4.71
1965-05-R	1965	5	R	1965-07-10	British_Grand_Prix	Silverstone Circuit	23	80	4.71
1965-06-Q	1965	6	Q	1965-07-18	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	17	1	4.193
1965-06-R	1965	6	R	1965-07-18	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	17	80	4.193
1965-07-Q	1965	7	Q	1965-08-01	Grand_Prix_of_Germany	Nurburgring	20	1	22.81
1965-07-R	1965	7	R	1965-08-01	Grand_Prix_of_Germany	Nurburgring	20	15	22.81
1965-08-Q	1965	8	Q	1965-09-12	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	23	1	5.75
1965-08-R	1965	8	R	1965-09-12	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	23	76	5.75
1965-09-Q	1965	9	Q	1965-10-03	United_States_Grand_Prix	Watkins Glen International	18	1	3.701
1965-09-R	1965	9	R	1965-10-03	United_States_Grand_Prix	Watkins Glen International	18	110	3.701
1965-10-Q	1965	10	Q	1965-10-24	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	1	5.0
1965-10-R	1965	10	R	1965-10-24	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	65	5.0
1966-01-Q	1966	1	Q	1966-05-22	Grand_Prix_of_Monaco	Circuit de Monaco	17	1	3.145
1966-01-R	1966	1	R	1966-05-22	Grand_Prix_of_Monaco	Circuit de Monaco	17	100	3.145
1966-02-Q	1966	2	Q	1966-06-12	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	1	14.1
1966-02-R	1966	2	R	1966-06-12	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	28	14.1
1966-03-Q	1966	3	Q	1966-07-03	Grand_Prix_of_France	Circuit de Reims	18	1	8.302
1966-03-R	1966	3	R	1966-07-03	Grand_Prix_of_France	Circuit de Reims	18	48	8.302
1966-04-Q	1966	4	Q	1966-07-16	British_Grand_Prix	Brands Hatch Circuit	20	1	4.265
1966-04-R	1966	4	R	1966-07-16	British_Grand_Prix	Brands Hatch Circuit	20	80	4.265
1966-05-Q	1966	5	Q	1966-07-24	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	18	1	4.193
1966-05-R	1966	5	R	1966-07-24	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	18	90	4.193
1966-06-Q	1966	6	Q	1966-08-07	Grand_Prix_of_Germany	Nurburgring	19	1	22.81
1966-06-R	1966	6	R	1966-08-07	Grand_Prix_of_Germany	Nurburgring	19	15	22.81
1966-07-Q	1966	7	Q	1966-09-04	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.75
1966-07-R	1966	7	R	1966-09-04	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	68	5.75
1966-08-Q	1966	8	Q	1966-10-02	United_States_Grand_Prix	Watkins Glen International	19	1	3.701
1966-08-R	1966	8	R	1966-10-02	United_States_Grand_Prix	Watkins Glen International	19	108	3.701
1966-09-Q	1966	9	Q	1966-10-23	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	1	5.0
1966-09-R	1966	9	R	1966-10-23	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	65	5.0
1967-01-Q	1967	1	Q	1967-01-02	South_African_Grand_Prix	Kyalami Circuit	18	1	4.094
1967-01-R	1967	1	R	1967-01-02	South_African_Grand_Prix	Kyalami Circuit	18	80	4.094
1967-02-Q	1967	2	Q	1967-05-07	Grand_Prix_of_Monaco	Circuit de Monaco	16	1	3.145
1967-02-R	1967	2	R	1967-05-07	Grand_Prix_of_Monaco	Circuit de Monaco	16	100	3.145
1967-03-Q	1967	3	Q	1967-06-04	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	17	1	4.193
1967-03-R	1967	3	R	1967-06-04	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	17	90	4.193
1967-04-Q	1967	4	Q	1967-06-18	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	1	14.1
1967-04-R	1967	4	R	1967-06-18	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	28	14.1
1967-05-Q	1967	5	Q	1967-07-02	Grand_Prix_of_France	Le Mans Bugatti	15	1	4.442
1967-05-R	1967	5	R	1967-07-02	Grand_Prix_of_France	Le Mans Bugatti	15	80	4.442
1967-06-Q	1967	6	Q	1967-07-15	British_Grand_Prix	Silverstone Circuit	21	1	4.71
1967-06-R	1967	6	R	1967-07-15	British_Grand_Prix	Silverstone Circuit	21	80	4.71
1967-07-Q	1967	7	Q	1967-08-06	Grand_Prix_of_Germany	Nurburgring	17	1	22.835
1967-07-R	1967	7	R	1967-08-06	Grand_Prix_of_Germany	Nurburgring	17	15	22.835
1967-08-Q	1967	8	Q	1967-08-27	Canadian_Grand_Prix	Mosport International Raceway	18	1	3.957
1967-08-R	1967	8	R	1967-08-27	Canadian_Grand_Prix	Mosport International Raceway	18	90	3.957
1967-09-Q	1967	9	Q	1967-09-10	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	18	1	5.75
1967-09-R	1967	9	R	1967-09-10	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	18	68	5.75
1967-10-Q	1967	10	Q	1967-10-01	United_States_Grand_Prix	Watkins Glen International	18	1	3.701
1967-10-R	1967	10	R	1967-10-01	United_States_Grand_Prix	Watkins Glen International	18	108	3.701
1967-11-Q	1967	11	Q	1967-10-22	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	1	5.0
1967-11-R	1967	11	R	1967-10-22	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	19	65	5.0
1968-01-Q	1968	1	Q	1968-01-01	South_African_Grand_Prix	Kyalami Circuit	23	1	4.104
1968-01-R	1968	1	R	1968-01-01	South_African_Grand_Prix	Kyalami Circuit	23	80	4.104
1968-02-Q	1968	2	Q	1968-05-12	Grand_Prix_of_Spain	Circuito Permanente del Jarama	14	1	3.404
1968-02-R	1968	2	R	1968-05-12	Grand_Prix_of_Spain	Circuito Permanente del Jarama	14	90	3.404
1968-03-Q	1968	3	Q	1968-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	16	1	3.145
1968-03-R	1968	3	R	1968-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	16	80	3.145
1968-04-Q	1968	4	Q	1968-06-09	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	1	14.1
1968-04-R	1968	4	R	1968-06-09	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	28	14.1
1968-05-Q	1968	5	Q	1968-06-23	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	19	1	4.193
1968-05-R	1968	5	R	1968-06-23	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	19	90	4.193
1968-06-Q	1968	6	Q	1968-07-07	Grand_Prix_of_France	Circuit Rouen les Essarts	18	1	6.542
1968-06-R	1968	6	R	1968-07-07	Grand_Prix_of_France	Circuit Rouen les Essarts	18	60	6.542
1968-07-Q	1968	7	Q	1968-07-20	British_Grand_Prix	Brands Hatch Circuit	20	1	4.265
1968-07-R	1968	7	R	1968-07-20	British_Grand_Prix	Brands Hatch Circuit	20	80	4.265
1968-08-Q	1968	8	Q	1968-08-04	Grand_Prix_of_Germany	Nurburgring	21	1	22.835
1968-08-R	1968	8	R	1968-08-04	Grand_Prix_of_Germany	Nurburgring	21	14	22.835
1968-09-Q	1968	9	Q	1968-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	1	5.75
1968-09-R	1968	9	R	1968-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	68	5.75
1968-10-Q	1968	10	Q	1968-09-22	Canadian_Grand_Prix	Circuit Mont-Tremblant	22	1	4.265
1968-10-R	1968	10	R	1968-09-22	Canadian_Grand_Prix	Circuit Mont-Tremblant	22	90	4.265
1968-11-Q	1968	11	Q	1968-10-06	United_States_Grand_Prix	Watkins Glen International	21	1	3.701
1968-11-R	1968	11	R	1968-10-06	United_States_Grand_Prix	Watkins Glen International	21	108	3.701
1968-12-Q	1968	12	Q	1968-11-03	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	21	1	5.0
1968-12-R	1968	12	R	1968-11-03	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	21	65	5.0
1969-01-Q	1969	1	Q	1969-03-01	South_African_Grand_Prix	Kyalami Circuit	18	1	4.104
1969-01-R	1969	1	R	1969-03-01	South_African_Grand_Prix	Kyalami Circuit	18	80	4.104
1969-02-Q	1969	2	Q	1969-05-04	Grand_Prix_of_Spain	Montjuic Park Circuit	14	1	3.79
1969-02-R	1969	2	R	1969-05-04	Grand_Prix_of_Spain	Montjuic Park Circuit	14	90	3.79
1969-03-Q	1969	3	Q	1969-05-18	Grand_Prix_of_Monaco	Circuit de Monaco	16	1	3.145
1969-03-R	1969	3	R	1969-05-18	Grand_Prix_of_Monaco	Circuit de Monaco	16	80	3.145
1969-04-Q	1969	4	Q	1969-06-21	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	15	1	4.193
1969-04-R	1969	4	R	1969-06-21	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	15	90	4.193
1969-05-Q	1969	5	Q	1969-07-06	Grand_Prix_of_France	Circuit de Charade	13	1	8.055
1969-05-R	1969	5	R	1969-07-06	Grand_Prix_of_France	Circuit de Charade	13	38	8.055
1969-06-Q	1969	6	Q	1969-07-19	British_Grand_Prix	Silverstone Circuit	17	1	4.71
1969-06-R	1969	6	R	1969-07-19	British_Grand_Prix	Silverstone Circuit	17	84	4.71
1969-07-Q	1969	7	Q	1969-08-03	Grand_Prix_of_Germany	Nurburgring	14	1	22.835
1969-07-R	1969	7	R	1969-08-03	Grand_Prix_of_Germany	Nurburgring	14	14	22.835
1969-08-Q	1969	8	Q	1969-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	16	1	5.75
1969-08-R	1969	8	R	1969-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	16	68	5.75
1969-09-Q	1969	9	Q	1969-09-20	Canadian_Grand_Prix	Mosport International Raceway	20	1	3.957
1969-09-R	1969	9	R	1969-09-20	Canadian_Grand_Prix	Mosport International Raceway	20	90	3.957
1969-10-Q	1969	10	Q	1969-10-05	United_States_Grand_Prix	Watkins Glen International	18	1	3.701
1969-10-R	1969	10	R	1969-10-05	United_States_Grand_Prix	Watkins Glen International	18	108	3.701
1969-11-Q	1969	11	Q	1969-10-19	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	17	1	5.0
1969-11-R	1969	11	R	1969-10-19	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	17	65	5.0
1970-01-Q	1970	1	Q	1970-03-07	South_African_Grand_Prix	Kyalami Circuit	24	1	4.104
1970-01-R	1970	1	R	1970-03-07	South_African_Grand_Prix	Kyalami Circuit	24	80	4.104
1970-02-Q	1970	2	Q	1970-04-19	Grand_Prix_of_Spain	Circuito Permanente del Jarama	17	1	3.404
1970-02-R	1970	2	R	1970-04-19	Grand_Prix_of_Spain	Circuito Permanente del Jarama	17	90	3.404
1970-03-Q	1970	3	Q	1970-05-10	Grand_Prix_of_Monaco	Circuit de Monaco	16	1	3.145
1970-03-R	1970	3	R	1970-05-10	Grand_Prix_of_Monaco	Circuit de Monaco	16	80	3.145
1970-04-Q	1970	4	Q	1970-06-07	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	1	14.1
1970-04-R	1970	4	R	1970-06-07	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	18	28	14.1
1970-05-Q	1970	5	Q	1970-06-21	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	20	1	4.193
1970-05-R	1970	5	R	1970-06-21	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	20	80	4.193
1970-06-Q	1970	6	Q	1970-07-05	Grand_Prix_of_France	Circuit de Charade	20	1	8.055
1970-06-R	1970	6	R	1970-07-05	Grand_Prix_of_France	Circuit de Charade	20	38	8.055
1970-07-Q	1970	7	Q	1970-07-18	British_Grand_Prix	Brands Hatch Circuit	25	1	4.265
1970-07-R	1970	7	R	1970-07-18	British_Grand_Prix	Brands Hatch Circuit	25	80	4.265
1970-08-Q	1970	8	Q	1970-08-02	Grand_Prix_of_Germany	Hockenheimring	21	1	6.789
1970-08-R	1970	8	R	1970-08-02	Grand_Prix_of_Germany	Hockenheimring	21	50	6.789
1970-09-Q	1970	9	Q	1970-08-16	Grand_Prix_of_Austria	Osterreichring	24	1	5.911
1970-09-R	1970	9	R	1970-08-16	Grand_Prix_of_Austria	Osterreichring	24	60	5.911
1970-10-Q	1970	10	Q	1970-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24	1	5.75
1970-10-R	1970	10	R	1970-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24	68	5.75
1970-11-Q	1970	11	Q	1970-09-20	Canadian_Grand_Prix	Circuit Mont-Tremblant	20	1	4.265
1970-11-R	1970	11	R	1970-09-20	Canadian_Grand_Prix	Circuit Mont-Tremblant	20	90	4.265
1970-12-Q	1970	12	Q	1970-10-04	United_States_Grand_Prix	Watkins Glen International	24	1	3.701
1970-12-R	1970	12	R	1970-10-04	United_States_Grand_Prix	Watkins Glen International	24	108	3.701
1970-13-Q	1970	13	Q	1970-10-25	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	18	1	5.0
1970-13-R	1970	13	R	1970-10-25	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	18	65	5.0
1971-01-Q	1971	1	Q	1971-03-06	South_African_Grand_Prix	Kyalami Circuit	25	1	4.104
1971-01-R	1971	1	R	1971-03-06	South_African_Grand_Prix	Kyalami Circuit	25	79	4.104
1971-02-Q	1971	2	Q	1971-04-18	Grand_Prix_of_Spain	Montjuic Park Circuit	22	1	3.79
1971-02-R	1971	2	R	1971-04-18	Grand_Prix_of_Spain	Montjuic Park Circuit	22	75	3.79
1971-03-Q	1971	3	Q	1971-05-23	Grand_Prix_of_Monaco	Circuit de Monaco	18	1	3.145
1971-03-R	1971	3	R	1971-05-23	Grand_Prix_of_Monaco	Circuit de Monaco	18	80	3.145
1971-04-Q	1971	4	Q	1971-06-20	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	24	1	4.193
1971-04-R	1971	4	R	1971-06-20	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	24	70	4.193
1971-05-Q	1971	5	Q	1971-07-04	Grand_Prix_of_France	Circuit Paul Ricard	24	1	5.81
1971-05-R	1971	5	R	1971-07-04	Grand_Prix_of_France	Circuit Paul Ricard	24	55	5.81
1971-06-Q	1971	6	Q	1971-07-17	British_Grand_Prix	Silverstone Circuit	24	1	4.71
1971-06-R	1971	6	R	1971-07-17	British_Grand_Prix	Silverstone Circuit	24	68	4.71
1971-07-Q	1971	7	Q	1971-08-01	Grand_Prix_of_Germany	Nurburgring	22	1	22.835
1971-07-R	1971	7	R	1971-08-01	Grand_Prix_of_Germany	Nurburgring	22	12	22.835
1971-08-Q	1971	8	Q	1971-08-15	Grand_Prix_of_Austria	Osterreichring	22	1	5.911
1971-08-R	1971	8	R	1971-08-15	Grand_Prix_of_Austria	Osterreichring	22	54	5.911
1971-09-Q	1971	9	Q	1971-09-05	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24	1	5.75
1971-09-R	1971	9	R	1971-09-05	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24	55	5.75
1971-10-Q	1971	10	Q	1971-09-19	Canadian_Grand_Prix	Mosport International Raceway	27	1	3.957
1971-10-R	1971	10	R	1971-09-19	Canadian_Grand_Prix	Mosport International Raceway	27	64	3.957
1971-11-Q	1971	11	Q	1971-10-03	United_States_Grand_Prix	Watkins Glen International	32	1	5.435
1971-11-R	1971	11	R	1971-10-03	United_States_Grand_Prix	Watkins Glen International	32	59	5.435
1972-01-Q	1972	1	Q	1972-01-23	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	22	1	3.345
1972-01-R	1972	1	R	1972-01-23	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	22	95	3.345
1972-02-Q	1972	2	Q	1972-03-04	South_African_Grand_Prix	Kyalami Circuit	27	1	4.104
1972-02-R	1972	2	R	1972-03-04	South_African_Grand_Prix	Kyalami Circuit	27	79	4.104
1972-03-Q	1972	3	Q	1972-05-01	Grand_Prix_of_Spain	Circuito Permanente del Jarama	25	1	3.404
1972-03-R	1972	3	R	1972-05-01	Grand_Prix_of_Spain	Circuito Permanente del Jarama	25	90	3.404
1972-04-Q	1972	4	Q	1972-05-14	Grand_Prix_of_Monaco	Circuit de Monaco	25	1	3.145
1972-04-R	1972	4	R	1972-05-14	Grand_Prix_of_Monaco	Circuit de Monaco	25	80	3.145
1972-05-Q	1972	5	Q	1972-06-04	Grand_Prix_of_Belgium	Nivelles-Baulers	26	1	3.724
1972-05-R	1972	5	R	1972-06-04	Grand_Prix_of_Belgium	Nivelles-Baulers	26	85	3.724
1972-06-Q	1972	6	Q	1972-07-02	Grand_Prix_of_France	Circuit de Charade	28	1	8.055
1972-06-R	1972	6	R	1972-07-02	Grand_Prix_of_France	Circuit de Charade	28	38	8.055
1972-07-Q	1972	7	Q	1972-07-15	British_Grand_Prix	Brands Hatch Circuit	27	1	4.265
1972-07-R	1972	7	R	1972-07-15	British_Grand_Prix	Brands Hatch Circuit	27	76	4.265
1972-08-Q	1972	8	Q	1972-07-30	Grand_Prix_of_Germany	Nurburgring	27	1	22.835
1972-08-R	1972	8	R	1972-07-30	Grand_Prix_of_Germany	Nurburgring	27	14	22.835
1972-09-Q	1972	9	Q	1972-08-13	Grand_Prix_of_Austria	Osterreichring	26	1	5.911
1972-09-R	1972	9	R	1972-08-13	Grand_Prix_of_Austria	Osterreichring	26	54	5.911
1972-10-Q	1972	10	Q	1972-09-10	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	1	5.775
1972-10-R	1972	10	R	1972-09-10	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	55	5.775
1972-11-Q	1972	11	Q	1972-09-24	Canadian_Grand_Prix	Mosport International Raceway	25	1	3.957
1972-11-R	1972	11	R	1972-09-24	Canadian_Grand_Prix	Mosport International Raceway	25	80	3.957
1972-12-Q	1972	12	Q	1972-10-08	United_States_Grand_Prix	Watkins Glen International	32	1	5.435
1972-12-R	1972	12	R	1972-10-08	United_States_Grand_Prix	Watkins Glen International	32	59	5.435
1973-01-Q	1973	1	Q	1973-01-28	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	19	1	3.345
1973-01-R	1973	1	R	1973-01-28	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	19	96	3.345
1973-02-Q	1973	2	Q	1973-02-11	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	7.96
1973-02-R	1973	2	R	1973-02-11	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	40	7.96
1973-03-Q	1973	3	Q	1973-03-03	South_African_Grand_Prix	Kyalami Circuit	25	1	4.104
1973-03-R	1973	3	R	1973-03-03	South_African_Grand_Prix	Kyalami Circuit	25	79	4.104
1973-04-Q	1973	4	Q	1973-04-29	Grand_Prix_of_Spain	Montjuic Park Circuit	22	1	3.79
1973-04-R	1973	4	R	1973-04-29	Grand_Prix_of_Spain	Montjuic Park Circuit	22	75	3.79
1973-05-Q	1973	5	Q	1973-05-20	Grand_Prix_of_Belgium	Circuit Zolder	23	1	4.22
1973-05-R	1973	5	R	1973-05-20	Grand_Prix_of_Belgium	Circuit Zolder	23	70	4.22
1973-06-Q	1973	6	Q	1973-06-03	Grand_Prix_of_Monaco	Circuit de Monaco	26	1	3.278
1973-06-R	1973	6	R	1973-06-03	Grand_Prix_of_Monaco	Circuit de Monaco	26	78	3.278
1973-07-Q	1973	7	Q	1973-06-17	Swedish_Grand_Prix	Scandinavia Raceway	22	1	4.018
1973-07-R	1973	7	R	1973-06-17	Swedish_Grand_Prix	Scandinavia Raceway	22	80	4.018
1973-08-Q	1973	8	Q	1973-07-01	Grand_Prix_of_France	Circuit Paul Ricard	25	1	5.81
1973-08-R	1973	8	R	1973-07-01	Grand_Prix_of_France	Circuit Paul Ricard	25	54	5.81
1973-09-Q	1973	9	Q	1973-07-14	British_Grand_Prix	Silverstone Circuit	29	1	4.71
1973-09-R	1973	9	R	1973-07-14	British_Grand_Prix	Silverstone Circuit	29	67	4.71
1973-10-Q	1973	10	Q	1973-07-29	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	24	1	4.226
1973-10-R	1973	10	R	1973-07-29	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	24	72	4.226
1973-11-Q	1973	11	Q	1973-08-05	Grand_Prix_of_Germany	Nurburgring	23	1	22.835
1973-11-R	1973	11	R	1973-08-05	Grand_Prix_of_Germany	Nurburgring	23	14	22.835
1973-12-Q	1973	12	Q	1973-08-19	Grand_Prix_of_Austria	Osterreichring	25	1	5.911
1973-12-R	1973	12	R	1973-08-19	Grand_Prix_of_Austria	Osterreichring	25	54	5.911
1973-13-Q	1973	13	Q	1973-09-09	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	1	5.775
1973-13-R	1973	13	R	1973-09-09	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	55	5.775
1973-14-Q	1973	14	Q	1973-09-23	Canadian_Grand_Prix	Mosport International Raceway	26	1	3.957
1973-14-R	1973	14	R	1973-09-23	Canadian_Grand_Prix	Mosport International Raceway	26	80	3.957
1973-15-Q	1973	15	Q	1973-10-07	United_States_Grand_Prix	Watkins Glen International	28	1	5.435
1973-15-R	1973	15	R	1973-10-07	United_States_Grand_Prix	Watkins Glen International	28	59	5.435
1974-01-Q	1974	1	Q	1974-01-13	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	26	1	5.968
1974-01-R	1974	1	R	1974-01-13	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	26	53	5.968
1974-02-Q	1974	2	Q	1974-01-27	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	25	1	7.96
1974-02-R	1974	2	R	1974-01-27	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	25	32	7.96
1974-03-Q	1974	3	Q	1974-03-30	South_African_Grand_Prix	Kyalami Circuit	27	1	4.104
1974-03-R	1974	3	R	1974-03-30	South_African_Grand_Prix	Kyalami Circuit	27	78	4.104
1974-04-Q	1974	4	Q	1974-04-28	Grand_Prix_of_Spain	Circuito Permanente del Jarama	26	1	3.404
1974-04-R	1974	4	R	1974-04-28	Grand_Prix_of_Spain	Circuito Permanente del Jarama	26	84	3.404
1974-05-Q	1974	5	Q	1974-05-12	Grand_Prix_of_Belgium	Nivelles-Baulers	31	1	3.724
1974-05-R	1974	5	R	1974-05-12	Grand_Prix_of_Belgium	Nivelles-Baulers	31	85	3.724
1974-06-Q	1974	6	Q	1974-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	27	1	3.278
1974-06-R	1974	6	R	1974-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	27	78	3.278
1974-07-Q	1974	7	Q	1974-06-09	Texaco_Grand_Prix_of_Sweden	Scandinavia Raceway	28	1	4.018
1974-07-R	1974	7	R	1974-06-09	Texaco_Grand_Prix_of_Sweden	Scandinavia Raceway	28	80	4.018
1974-08-Q	1974	8	Q	1974-06-23	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	25	1	4.226
1974-08-R	1974	8	R	1974-06-23	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	25	75	4.226
1974-09-Q	1974	9	Q	1974-07-07	Grand_Prix_of_France	Circuit de Dijon-Prenois	22	1	3.289
1974-09-R	1974	9	R	1974-07-07	Grand_Prix_of_France	Circuit de Dijon-Prenois	22	80	3.289
1974-10-Q	1974	10	Q	1974-07-20	British_Grand_Prix	Brands Hatch Circuit	25	1	4.265
1974-10-R	1974	10	R	1974-07-20	British_Grand_Prix	Brands Hatch Circuit	25	75	4.265
1974-11-Q	1974	11	Q	1974-08-04	Grand_Prix_of_Germany	Nurburgring	26	1	22.835
1974-11-R	1974	11	R	1974-08-04	Grand_Prix_of_Germany	Nurburgring	26	14	22.835
1974-12-Q	1974	12	Q	1974-08-18	Grand_Prix_of_Austria	Osterreichring	25	1	5.911
1974-12-R	1974	12	R	1974-08-18	Grand_Prix_of_Austria	Osterreichring	25	54	5.911
1974-13-Q	1974	13	Q	1974-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	1	5.78
1974-13-R	1974	13	R	1974-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	25	52	5.78
1974-14-Q	1974	14	Q	1974-09-22	Canadian_Grand_Prix	Mosport International Raceway	26	1	3.957
1974-14-R	1974	14	R	1974-09-22	Canadian_Grand_Prix	Mosport International Raceway	26	80	3.957
1974-15-Q	1974	15	Q	1974-10-06	United_States_Grand_Prix	Watkins Glen International	27	1	5.435
1974-15-R	1974	15	R	1974-10-06	United_States_Grand_Prix	Watkins Glen International	27	59	5.435
1975-01-Q	1975	1	Q	1975-01-12	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	23	1	5.968
1975-01-R	1975	1	R	1975-01-12	Grand_Prix_of_Argentina	Autodromo Oscar Alfredo Galvez	23	53	5.968
1975-02-Q	1975	2	Q	1975-01-26	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	23	1	7.96
1975-02-R	1975	2	R	1975-01-26	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	23	40	7.96
1975-03-Q	1975	3	Q	1975-03-01	South_African_Grand_Prix	Kyalami Circuit	26	1	4.104
1975-03-R	1975	3	R	1975-03-01	South_African_Grand_Prix	Kyalami Circuit	26	78	4.104
1975-04-Q	1975	4	Q	1975-04-27	Grand_Prix_of_Spain	Montjuic Park Circuit	26	1	3.79
1975-04-R	1975	4	R	1975-04-27	Grand_Prix_of_Spain	Montjuic Park Circuit	26	29	3.79
1975-05-Q	1975	5	Q	1975-05-11	Grand_Prix_of_Monaco	Circuit de Monaco	18	1	3.278
1975-05-R	1975	5	R	1975-05-11	Grand_Prix_of_Monaco	Circuit de Monaco	18	75	3.278
1975-06-Q	1975	6	Q	1975-05-25	Grand_Prix_of_Belgium	Circuit Zolder	24	1	4.262
1975-06-R	1975	6	R	1975-05-25	Grand_Prix_of_Belgium	Circuit Zolder	24	70	4.262
1975-07-Q	1975	7	Q	1975-06-08	Swedish_Grand_Prix	Scandinavia Raceway	26	1	4.018
1975-07-R	1975	7	R	1975-06-08	Swedish_Grand_Prix	Scandinavia Raceway	26	80	4.018
1975-08-Q	1975	8	Q	1975-06-22	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	25	1	4.226
1975-08-R	1975	8	R	1975-06-22	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	25	75	4.226
